all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist
MKNZ,NZ,MK,NA,-26.472407891821568,17728487.098201346,149.73802994724304,0.8036016760274584
MKPH,PH,MK,NA,-26.55752409271509,9865870.843172276,149.73802994724304,0.8036016760274584
MKPK,PK,MK,NA,-26.589203260669123,4460659.379077082,33.753417222034614,0.8008380137291611
MKSA,SA,MK,NA,-27.810490864232353,2825514.767065446,25.097341956893874,NA
MKSE,SE,MK,NA,-23.401131578435287,2292694.298274473,79.99179899872915,0.8020861192832308
MKSG,SG,MK,NA,-27.449178396395983,9237724.369936125,149.73802994724304,0.8036016760274584
MKTW,TW,MK,NA,-25.033942401508565,8962826.68925081,123.81308206044419,0.9105821520905768
MKZA,ZA,MK,NA,-26.564647814359443,8006998.509624025,149.73802994724304,0.8036016760274584
ATMX,AT,MX,NA,-23.42885861062559,9888819.739968756,160.22523713848832,0.8289203886957297
BYMX,BY,MX,NA,-25.746382552798078,10299710.393937176,204.3991304513062,0.8257109744138361
CHMX,CH,MX,NA,-23.08480660938573,9565216.307089811,160.22523713848832,0.8289203886957297
CZMX,CZ,MX,NA,-23.036838505124557,9838846.589453766,NA,0.8037799768208969
DKMX,DK,MX,NA,-24.454168230391737,9180128.67768876,216.47887685876148,0.8176874387091022
EEMX,EE,MX,NA,-26.14683972863833,9744155.03121418,NA,0.8659178033342247
FIMX,FI,MX,NA,-24.038166885586044,9362220.193747178,154.97591079724694,0.8430953017740929
HRMX,HR,MX,NA,-25.67171067714135,10162805.654594012,NA,0.8178657395025407
IEMX,IE,MX,NA,-23.10101887567584,8252426.223220835,143.3610265111319,0.8321298029776233
ITMX,IT,MX,NA,-22.571534772081208,10132654.022393549,145.24048083861365,0.5058393509851119
LTMX,LT,MX,NA,-26.014880589750625,9882415.35909362,159.98652967384533,0.842471248997058
MAMX,MA,MX,NA,-24.933748406757157,9303409.236496754,166.39748513958506,NA
MKMX,MK,MX,NA,-27.45063732741321,10804756.03294913,159.75778112156726,0.8312382990104306
MXNO,NO,MX,NA,-24.562977645261732,8844235.947014483,164.44050145199418,0.81189266292235
MXNZ,NZ,MX,NA,-23.88482824680295,11237658.711313216,143.3610265111319,0.8321298029776233
MXOM,OM,MX,NA,-27.375109822552464,14635457.062985057,166.39748513958506,NA
MXPL,PL,MX,NA,-24.288601447999675,9970376.710703516,157.4384967574179,0.8116252117321923
MXPT,PT,MX,NA,-24.397785715097037,8741048.673208494,148.58768454288068,0.6058660961041276
MXSE,SE,MX,NA,-23.503925282799283,9066132.143362774,154.97591079724694,0.8430953017740929
MXSG,SG,MX,NA,-21.7649495034093,16141780.34206764,143.3610265111319,0.8321298029776233
MXSI,SI,MX,NA,-24.905680164014434,10072217.129642293,159.87777932268634,0.8084157974502987
MXSK,SK,MX,NA,-24.346268757309772,10173464.563150605,NA,0.8118035125256308
MXTH,TH,MX,NA,-22.953732434547945,15175615.890213653,194.20987149930346,0.8541499509672819
MXTW,TW,MX,NA,-21.53214494872773,13039400.521400068,190.07812831305262,0.8645805473834359
MXUA,UA,MX,NA,-23.329492292444154,10815666.232954923,159.31651701347855,0.8104662565748417
AENL,AE,NL,NA,-20.629346007923814,5135353.756724281,NA,NA
BHNL,BH,NL,NA,-22.582949707256866,4739713.931558947,NA,NA
BYNL,BY,NL,NA,-22.051147030866268,1494240.4314047876,NA,0.823303913702416
FINL,FI,NL,NA,-20.185498710882857,1730224.329489815,NA,0.6053311937238122
KHNL,KH,NL,NA,-23.78078907627586,9487992.432237934,NA,0.880092716412588
NLNZ,NZ,NL,NA,-22.516609955300847,18573581.830525383,NA,0.5849157528751002
NLSI,SI,NL,NA,-20.868492306515034,973116.8315362055,NA,0.8312382990104306
AENO,AE,NO,NA,-22.83432978634895,5356115.7043952625,59.34987452786549,NA
BHNO,BH,NO,NA,-24.087083827280622,5002052.796040053,59.34987452786549,NA
MYNO,MY,NO,NA,-22.767056470390596,10420855.21620807,NA,NA
NONZ,NZ,NO,NA,-23.86714486350763,17571399.8915625,151.996245195928,0.6033698849959883
NOSG,SG,NO,NA,-21.292599878030046,10082830.33984888,151.996245195928,0.6033698849959883
NOTW,TW,NO,NA,-22.394019338363506,8699104.647306975,134.49184076550884,0.8936435767139164
KZOM,KZ,OM,NA,-25.300491924507167,3163073.1547562727,33.53410112144537,NA
NZOM,NZ,OM,NA,-22.063017747458357,13769627.224796936,156.59282004870923,NA
OMTW,TW,OM,NA,-21.498267483195857,6533595.224720712,123.05034102332374,NA
AEPE,AE,PE,NA,-25.583652225726983,14522796.3081913,166.39748513958506,NA
ATPE,AT,PE,NA,-24.184983193921205,10785460.885184908,160.22523713848832,0.8289203886957297
BEPE,BE,PE,NA,-23.074721298823075,10188593.832141144,NA,0.8307925470268342
BGPE,BG,PE,NA,-24.387775473499108,11668992.959693985,156.8638769895623,0.8362307212267094
BHPE,BH,PE,NA,-25.54204286948726,14144033.751850998,166.39748513958506,NA
BYPE,BY,PE,NA,-24.890600754704458,11842535.618452469,204.3991304513062,0.8257109744138361
CHPE,CH,PE,NA,-24.100855175072947,10381182.879791962,160.22523713848832,0.8289203886957297
DKPE,DK,PE,NA,-24.66018620906325,10693198.151748462,216.47887685876148,0.8176874387091022
DZPE,DZ,PE,NA,-25.602039721879162,9479849.726291502,166.39748513958506,NA
FIPE,FI,PE,NA,-23.223318057636483,11602941.220093532,154.97591079724694,0.8430953017740929
HRPE,HR,PE,NA,-25.399681056782008,10923140.314863257,NA,0.8178657395025407
HUPE,HU,PE,NA,-25.808364086139058,11284843.261886489,181.00843385821494,0.9013105108317732
IDPE,ID,PE,NA,-25.01158352471914,17601064.760967758,206.9324774269126,0.8756351965766247
IEPE,IE,PE,NA,-25.5124312432101,9486600.416291775,143.3610265111319,0.8321298029776233
ILPE,IL,PE,NA,-24.532110601507135,12561743.292522814,165.19721308030353,NA
KZPE,KZ,PE,NA,-25.492898024692284,14634593.212412225,160.01571900764947,0.9077293393955602
LVPE,LV,PE,NA,-24.743801609640744,11617059.813222181,179.95096285250608,NA
MKPE,MK,PE,NA,-27.19993871622346,11420040.275136914,159.75778112156726,0.8312382990104306
NLPE,NL,PE,NA,-23.363042229659637,10348897.921490172,NA,0.8307925470268342
NZPE,NZ,PE,NA,-24.178229090293673,10876748.27540283,143.3610265111319,0.8321298029776233
OMPE,OM,PE,NA,-25.939357466769795,14869094.73506585,166.39748513958506,NA
PEPK,PK,PE,NA,-26.091976639380093,15868591.981542643,160.2820044053088,0.8003922617455648
PEQA,QA,PE,NA,-26.32243950315785,14225661.437216239,166.39748513958506,NA
PESA,SA,PE,NA,-26.951447113795894,13604765.584266782,166.39748513958506,NA
PESI,SI,PE,NA,-25.73900802851695,10910146.911904234,159.87777932268634,0.8084157974502987
PESK,SK,PE,NA,-24.84262933973984,11255736.547756525,NA,0.8118035125256308
PETH,TH,PE,NA,-24.330414480967217,19331361.302000422,194.20987149930346,0.8541499509672819
PETW,TW,PE,NA,-22.867423493164694,17654026.197790433,190.07812831305262,0.8645805473834359
PEUA,UA,PE,NA,-24.451752461665212,12168524.427572085,159.31651701347855,0.8104662565748417
KHPK,KH,PK,NA,-25.960168873997052,4064843.467320337,81.48691552799576,0.8873138985468485
PKSG,SG,PK,NA,-22.01481311272188,4786546.09374521,152.64404428355306,0.848176874387091
BHPL,BH,PL,NA,-26.103049909754134,3861866.348626683,63.2763644027041,NA
KHPL,KH,PL,NA,-27.354784759650713,8541499.505745476,96.61366024805578,0.9020237140055274
MYPL,MY,PL,NA,-23.204205299125924,9970641.32466075,NA,NA
OMPL,OM,PL,NA,-25.35758794258378,4691749.352124891,63.2763644027041,NA
PLSA,SA,PL,NA,-24.391114125692518,3672867.5626725415,63.2763644027041,NA
PLSG,SG,PL,NA,-22.925256358807538,9474250.705852633,149.72593886723124,0.8471070696264598
PLTH,TH,PL,NA,-23.662165594478232,8027065.262874983,138.50125023986325,0.8749219934028706
AEPT,AE,PT,NA,-22.93240720116621,5996511.518932555,70.66751913990753,NA
ATPT,AT,PT,NA,-21.78498060161194,1924219.4689821661,67.16845004095326,0.8338236605152893
BHPT,BH,PT,NA,-24.488310040520744,5579118.493731488,70.66751913990753,NA
BYPT,BY,PT,NA,-24.207586159021364,3106951.6675733505,146.13897468810703,0.8373005259873406
DKPT,DK,PT,NA,-22.033744002465188,2263233.4235244743,119.76789563827117,0.8452349112953552
FIPT,FI,PT,NA,-21.945960723925232,3512763.7895531054,70.14950652788242,0.859944726754034
HUPT,HU,PT,NA,-22.854207970588945,2403289.0586354462,178.03285780784915,0.87358473745208165
IDPT,ID,PT,NA,-24.96315002663964,13571734.209551334,147.74487835799937,0.8997949540875457
IQPT,IQ,PT,NA,-22.736411656816763,4659127.7619932145,70.66751913990753,NA
JOPT,JO,PT,NA,-24.818092054052887,4068228.861064445,70.66751913990753,NA
KRPT,KR,PT,NA,-23.67609190636725,10380824.151680661,143.89760583642905,0.9008647588481768
KWPT,KW,PT,NA,-24.071981941231723,5151353.08378358,70.66751913990753,NA
KZPT,KZ,PT,NA,-21.559720710908874,5933474.994180515,64.6071865027499,0.8952482838548631
MKPT,MK,PT,NA,-23.874509181531515,2533439.897979879,66.1231641158459,0.827048230364625
MYPT,MY,PT,NA,-23.332551327779957,12391637.684197934,NA,NA
NOPT,NO,PT,NA,-21.791462894643992,2785375.5991308964,74.68157095026272,0.8441651065347241
NZPT,NZ,PT,NA,-24.759523405142094,19712113.570414443,142.1286442918744,0.8577159668360523
OMPT,OM,PT,NA,-24.91610570571286,6437907.907723669,70.66751913990753,NA
PKPT,PK,PT,NA,-24.007253810996204,6991742.879578708,68.15926799132569,0.7678523669430328
PTQA,QA,PT,NA,-23.97541896382105,5672269.771302702,70.66751913990753,NA
PTSG,SG,PT,NA,-22.88691413508475,11771133.271047128,142.1286442918744,0.8577159668360523
PTSK,SK,PT,NA,-21.915986787298475,2406715.323338284,NA,0.8381920299545332
PTTH,TH,PT,NA,-24.565459519572592,10438043.141080294,140.59629301701676,0.8447000089150397
PTTW,TW,PT,NA,-23.779395311932635,11204900.351821411,136.74124982261395,0.8935544263171972
NZQA,NZ,QA,NA,-22.035949901365612,14539614.367117848,156.59282004870923,NA
PHQA,PH,QA,NA,-22.613371994721668,7485681.841008955,156.59282004870923,NA
QASG,SG,QA,NA,-19.97451514981374,6235792.180234661,156.59282004870923,NA
QATW,TW,QA,NA,-21.470565812831584,6966469.1204143455,123.05034102332374,NA
AURO,AU,RO,NA,-24.55320637676981,13501666.766654845,150.89471534217884,0.7723990371757155
BHRO,BH,RO,NA,-25.806907520403936,3171881.4324191553,30.524406736729144,NA
PHRO,PH,RO,NA,-25.240254708028072,9512254.23417232,150.89471534217884,0.7723990371757155
ROSG,SG,RO,NA,-23.37656651726067,9045215.72510612,150.89471534217884,0.7723990371757155
ROTH,TH,RO,NA,-24.087132518645355,7670961.432515817,136.62850220680082,0.8873138985468485
ROTW,TW,RO,NA,-24.10855550402943,8563110.55684245,124.78941536589701,0.8931978247303201
ROZA,ZA,RO,NA,-24.77859391008677,8460883.582773084,150.89471534217884,0.7723990371757155
RUTW,TW,RU,NA,-22.683220161945197,4325906.063807532,179.5761351263219,0.8742979406258357
KHSA,KH,SA,NA,-28.307200149194458,6406099.543148133,92.14664619411559,NA
SATW,TW,SA,NA,-20.662204259970576,7586310.399536551,123.05034102332374,NA
IDSE,ID,SE,NA,-23.11686754142846,11290024.396068336,152.25017324668661,0.8963180886154943
KZSE,KZ,SE,NA,-22.298146038430136,3596228.9232968963,80.68870199684422,0.912989212801997
OMSE,OM,SE,NA,-22.98821308023158,5571425.706897254,83.39008607952832,NA
QASE,QA,SE,NA,-22.866676608632456,4875057.994037343,83.39008607952832,NA
SETW,TW,SE,NA,-21.80775021400663,8466926.803797571,145.48428938994067,0.8854417402157438
AUSI,AU,SI,NA,-23.852471193738882,14260270.030479966,149.86605120823214,0.7932602300080236
BHSI,BH,SI,NA,-23.570957661843924,3845243.606276812,24.15097796013877,NA
BYSI,BY,SI,NA,-22.2958530042696,1189054.443662205,130.28278292869368,0.4800748863332442
DKSI,DK,SI,NA,-21.087853248082087,1143022.164541639,99.90576029518324,0.8222341089417848
DZSI,DZ,SI,NA,-22.16957760343376,2294533.796762831,24.15097796013877,NA
FISI,FI,SI,NA,-21.631318161579145,2085987.200190897,80.41480349757808,0.801462066506196
IDSI,ID,SI,NA,-24.453974167963562,11560113.060770832,138.37952874023097,0.8685923152358028
IQSI,IQ,SI,NA,-25.655422113942233,2854971.1389511717,24.15097796013877,NA
JOSI,JO,SI,NA,-24.36981677164071,2468546.3697679495,24.15097796013877,NA
KHSI,KH,SI,NA,-25.91101559639523,8965041.327404065,88.8795202880778,0.8929303735401622
KWSI,KW,SI,NA,-24.05211219090795,3379950.447504097,24.15097796013877,NA
MASI,MA,SI,NA,-22.75934565176539,2343073.5423209723,24.15097796013877,NA
MYSI,MY,SI,NA,-23.809164270695952,10380414.69325234,NA,NA
NZSI,NZ,SI,NA,-24.359812285565024,18287155.717695285,149.86605120823214,0.7932602300080236
OMSI,OM,SI,NA,-24.306993645164912,4706375.985000961,24.15097796013877,NA
PHSI,PH,SI,NA,-25.337433186320673,10226879.850163225,149.86605120823214,0.7932602300080236
PKSI,PK,SI,NA,-24.608935698669022,5018415.623666496,33.05580640817262,0.8422037978069002
SASI,SA,SI,NA,-24.02185917542958,3551328.7003289014,24.15097796013877,NA
SESI,SE,SI,NA,-21.288099759740145,1753314.2536916877,80.41480349757808,0.801462066506196
SGSI,SG,SI,NA,-23.74083826428446,9803661.177124828,149.86605120823214,0.7932602300080236
SITH,TH,SI,NA,-24.08816196650222,8426137.755366175,136.0425640546042,0.8847285370419897
SITW,TW,SI,NA,-23.267081609449985,9242205.542072942,123.62472427648171,0.8945350806811091
SIUA,UA,SI,NA,-21.736107595196636,1296568.2847271152,34.29349606631552,0.4679504323794241
SIVN,VN,SI,NA,-24.380641767176407,8927697.464561878,135.30212721561756,0.9004190068645805
SIZA,ZA,SI,NA,-23.78938182246438,8558100.75196725,149.86605120823214,0.7932602300080236
AESK,AE,SK,NA,-23.45197649956193,4076199.0377076953,NA,NA
AUSK,AU,SK,NA,-23.219555675555608,13926203.726342468,NA,0.80770259427654445
BHSK,BH,SK,NA,-25.37863206516576,3681655.1821252303,NA,NA
DKSK,DK,SK,NA,-20.743658142045934,1039220.994708704,NA,0.8531692966033699
EGSK,EG,SK,NA,-23.81525448552836,2576802.5499317823,NA,NA
FISK,FI,SK,NA,-21.081749876098645,1751226.039163464,NA,0.807524293483106
IDSK,ID,SK,NA,-24.622768177083007,11207758.556270773,NA,0.8795578140322724
INSK,IN,SK,NA,-25.10088326164602,5991647.368174396,NA,0.8249086208433628
KHSK,KH,SK,NA,-25.241479347461144,8607909.919217484,NA,0.887492199340287
MASK,MA,SK,NA,-22.78239120066377,2764024.144156234,NA,NA
NZSK,NZ,SK,NA,-24.3387562783814,17920645.971098717,NA,0.80770259427654445
OMSK,OM,SK,NA,-25.195576068864142,4529559.671388756,NA,NA
PKSK,PK,SK,NA,-24.65352914142309,4712432.8460574495,NA,0.8387269323348489
SASK,SA,SK,NA,-24.90555286809015,3445694.9852890805,NA,NA
SGSK,SG,SK,NA,-23.368194489440636,9485655.803743232,NA,0.80770259427654445
SKTH,TH,SK,NA,-23.170663944527284,8077845.343237543,NA,0.8997949540875457
SKZA,ZA,SK,NA,-23.18729327099765,8781040.729496954,NA,0.80770259427654445
OMTR,OM,TR,NA,-23.9983506711293,2912620.739791057,118.9777237575461,NA
KHTW,KH,TW,NA,-23.157129177380618,2082972.6018291977,145.6935126843363,0.9112953552643309
PKTW,PK,TW,NA,-23.818638068486248,5061922.949699386,126.04163190805852,0.8715342783275386
BHUA,BH,UA,NA,-27.741769432181925,3019270.7888139947,41.94417252588858,NA
DZUA,DZ,UA,NA,-22.249575391527912,3403745.6252459954,41.94417252588858,NA
IDUA,ID,UA,NA,-22.639653235878754,10292896.0900945,141.47955295694143,0.9107604528840153
OMUA,OM,UA,NA,-23.210408845173376,3824317.1788878194,41.94417252588858,NA
PHUA,PH,UA,NA,-23.547328900507488,8930650.171267664,148.8808647331636,0.8524560934296158
TWUA,TW,UA,NA,-22.586701782871838,7958514.2577058375,127.9546939269972,0.8824997771240082
BHZA,BH,ZA,NA,-23.236493447965458,6759095.1186076095,156.59282004870923,NA
OMZA,OM,ZA,NA,-22.63078113313081,6576764.52572176,156.59282004870923,NA
AEAE,AE,AE,NA,NA,0,0,0
AEBA,AE,BA,NA,NA,3973971.014736233,NA,NA
AEHK,AE,HK,NA,NA,NA,156.59282004870923,NA
AEKH,AE,KH,NA,NA,5491623.514354789,92.14664619411559,NA
ARAR,AR,AR,NA,NA,0,0,0
ARHK,AR,HK,NA,NA,NA,143.3610265111319,0.8321298029776233
ARRS,AR,RS,NA,NA,12207525.308640959,NA,0.8178657395025407
ATAT,AT,AT,NA,NA,0,0,0
ATHK,AT,HK,NA,NA,NA,150.1034955562486,0.6117500222875992
AUAU,AU,AU,NA,NA,0,0,0
AEBA,BA,AE,NA,NA,3973971.014736233,NA,NA
BABA,BA,BA,NA,NA,0,0,0
BABH,BA,BH,NA,NA,3564429.6597948233,NA,NA
BACL,BA,CL,NA,NA,12206122.388465207,NA,0.8178657395025407
BACO,BA,CO,NA,NA,9694899.285540838,NA,0.8178657395025407
BADZ,BA,DZ,NA,NA,2239771.4568081894,NA,NA
BAHK,BA,HK,NA,NA,NA,NA,0.7687438709102256
BAKH,BA,KH,NA,NA,8789953.60325152,NA,0.8922171703664081
BAKZ,BA,KZ,NA,NA,3824145.184494755,NA,0.8944459302843898
BAMX,BA,MX,NA,NA,10372084.798150318,NA,0.8178657395025407
BAMY,BA,MY,NA,NA,10195991.740347093,NA,NA
BAOM,BA,OM,NA,NA,4427992.882868693,NA,NA
BAPK,BA,PK,NA,NA,4805089.192946828,NA,0.8446108585183203
BAQA,BA,QA,NA,NA,3657335.900765556,NA,NA
BASA,BA,SA,NA,NA,3256411.447876437,NA,NA
BASG,BA,SG,NA,NA,9591029.775499795,NA,0.7687438709102256
BATH,BA,TH,NA,NA,8242526.909167575,NA,0.8854417402157438
BAVN,BA,VN,NA,NA,8771630.53378228,NA,0.892841223143443
BEBE,BE,BE,NA,NA,0,0,0
BGBG,BG,BG,NA,NA,0,0,0
BGBH,BG,BH,NA,NA,2987819.4694883083,102.73592321999153,NA
BGHK,BG,HK,NA,NA,NA,143.1037256022776,0.7995899081750913
BGKH,BG,KH,NA,NA,8227540.125293556,131.00632403810067,0.8919497191762503
BGNZ,BG,NZ,NA,NA,17505268.775649317,143.1037256022776,0.7995899081750913
BGZA,BG,ZA,NA,NA,8126966.200629367,143.1037256022776,0.7995899081750913
BABH,BH,BA,NA,NA,3564429.6597948233,NA,NA
BGBH,BH,BG,NA,NA,2987819.4694883083,102.73592321999153,NA
BHBH,BH,BH,NA,NA,0,0,0
BHBY,BH,BY,NA,NA,3540689.841694756,132.5023519190366,NA
BHEE,BH,EE,NA,NA,4136224.2361191013,NA,NA
BHHK,BH,HK,NA,NA,NA,156.59282004870923,NA
BHKH,BH,KH,NA,NA,5857079.208508387,92.14664619411559,NA
BHKZ,BH,KZ,NA,NA,2886225.705908534,33.53410112144537,NA
BHLT,BH,LT,NA,NA,3961672.784214758,68.25872295032516,NA
BHLV,BH,LV,NA,NA,4002463.8057626267,106.99838413284071,NA
BHMK,BH,MK,NA,NA,3144575.6259050462,25.097341956893874,NA
BHRS,BH,RS,NA,NA,3324103.032112768,NA,NA
BHVN,BH,VN,NA,NA,6009578.583789979,136.84586225593128,NA
BRBR,BR,BR,NA,NA,0,0,0
BRHK,BR,HK,NA,NA,NA,142.1286442918744,0.8577159668360523
BRRS,BR,RS,NA,NA,9694898.606954804,NA,0.8422037978069002
BHBY,BY,BH,NA,NA,3540689.841694756,132.5023519190366,NA
BYBY,BY,BY,NA,NA,0,0,0
BYHK,BY,HK,NA,NA,NA,194.1888537781997,0.8062761879290362
CACA,CA,CA,NA,NA,0,0,0
CARS,CA,RS,NA,NA,7124916.247783504,NA,0.7687438709102256
CHCH,CH,CH,NA,NA,0,0,0
BACL,CL,BA,NA,NA,12206122.388465207,NA,0.8178657395025407
CLCL,CL,CL,NA,NA,0,0,0
CLHU,CL,HU,NA,NA,12477266.074128753,181.00843385821494,0.9013105108317732
CLIQ,CL,IQ,NA,NA,13959387.63689245,166.39748513958506,NA
CLKH,CL,KH,NA,NA,18100739.07659662,161.9479815256586,0.8775073549077294
CLRO,CL,RO,NA,NA,12801284.7460373,160.77267938529846,0.6571275742177052
CLRS,CL,RS,NA,NA,12429744.888767185,NA,0.8178657395025407
BACO,CO,BA,NA,NA,9694899.285540838,NA,0.8178657395025407
COCO,CO,CO,NA,NA,0,0,0
COEE,CO,EE,NA,NA,10093455.791671468,NA,0.8659178033342247
COIQ,CO,IQ,NA,NA,12155376.955043782,166.39748513958506,NA
COKH,CO,KH,NA,NA,18116230.556417774,161.9479815256586,0.8775073549077294
CONZ,CO,NZ,NA,NA,12287168.265675927,143.3610265111319,0.8321298029776233
CORO,CO,RO,NA,NA,10237393.156183157,160.77267938529846,0.6571275742177052
CORS,CO,RS,NA,NA,9949222.878927367,NA,0.8178657395025407
CZCZ,CZ,CZ,NA,NA,0,0,0
CZHK,CZ,HK,NA,NA,NA,NA,0.8008380137291611
DEDE,DE,DE,NA,NA,0,0,0
DKDK,DK,DK,NA,NA,0,0,0
DKHK,DK,HK,NA,NA,NA,208.1559704949568,0.5957921012748506
DKRS,DK,RS,NA,NA,1546261.0422833734,NA,0.8113577605420345
BADZ,DZ,BA,NA,NA,2239771.4568081894,NA,NA
DZDZ,DZ,DZ,NA,NA,0,0,0
DZHK,DZ,HK,NA,NA,NA,156.59282004870923,NA
BHEE,EE,BH,NA,NA,4136224.2361191013,NA,NA
COEE,EE,CO,NA,NA,10093455.791671468,NA,0.8659178033342247
EEEE,EE,EE,NA,NA,0,0,0
EEHK,EE,HK,NA,NA,NA,NA,0.9048765267005437
EEKH,EE,KH,NA,NA,8151624.371813683,NA,0.8828563787108853
EENZ,EE,NZ,NA,NA,17133779.54900469,NA,0.9048765267005437
EEQA,EE,QA,NA,NA,4214997.123756079,NA,NA
EERS,EE,RS,NA,NA,1704188.8173603076,NA,0.8633324418293662
EGEG,EG,EG,NA,NA,0,0,0
EGHK,EG,HK,NA,NA,NA,156.59282004870923,NA
EGPE,EG,PE,NA,NA,12101002.223765878,166.39748513958506,NA
ESES,ES,ES,NA,NA,0,0,0
ESHK,ES,HK,NA,NA,NA,143.3610265111319,0.8321298029776233
FIFI,FI,FI,NA,NA,0,0,0
FIHK,FI,HK,NA,NA,NA,139.79488230792103,0.5828652937505572
FIRS,FI,RS,NA,NA,2248660.3185701193,NA,0.8011054649193189
FRFR,FR,FR,NA,NA,0,0,0
GBGB,GB,GB,NA,NA,0,0,0
GRGR,GR,GR,NA,NA,0,0,0
GRHK,GR,HK,NA,NA,NA,NA,0.85557635731479
AEHK,HK,AE,NA,NA,NA,156.59282004870923,NA
ARHK,HK,AR,NA,NA,NA,143.3610265111319,0.8321298029776233
ATHK,HK,AT,NA,NA,NA,150.1034955562486,0.6117500222875992
BAHK,HK,BA,NA,NA,NA,NA,0.7687438709102256
BGHK,HK,BG,NA,NA,NA,143.1037256022776,0.7995899081750913
BHHK,HK,BH,NA,NA,NA,156.59282004870923,NA
BRHK,HK,BR,NA,NA,NA,142.1286442918744,0.8577159668360523
BYHK,HK,BY,NA,NA,NA,194.1888537781997,0.8062761879290362
CZHK,HK,CZ,NA,NA,NA,NA,0.8008380137291611
DKHK,HK,DK,NA,NA,NA,208.1559704949568,0.5957921012748506
DZHK,HK,DZ,NA,NA,NA,156.59282004870923,NA
EEHK,HK,EE,NA,NA,NA,NA,0.9048765267005437
EGHK,HK,EG,NA,NA,NA,156.59282004870923,NA
ESHK,HK,ES,NA,NA,NA,143.3610265111319,0.8321298029776233
FIHK,HK,FI,NA,NA,NA,139.79488230792103,0.5828652937505572
