t;id;i;iso3;country;Out-degree;In-degree;Out-strength;In-strength;Out-degree_percent;In-degree percent;Out-strength-percent;In-strength_percent;Out-closenness;In-closenness;W-Out-closenness;W-In-closenness;Out-eigenvector;In-eigenvector;W-Out-eigenvector;W-In-eigenvector
1996;153;768;TGO;Togo;0.440678;0.6327683;2779.53;4854.099;0.4366812;0.6270295;0.0094383;0.0164827;0.6413044;0.731405;0.1175836;0.2162818;0.0568875;0.0794286;0.0001856;0.0004854
1995;153;768;TGO;Togo;0.4576271;0.6214689;2249.75;4577.704;0.4832936;0.6563246;0.0080764;0.0164335;0.6483517;0.7254099;0.1208951;0.2051105;0.0616047;0.0793561;0.0002312;0.0005087
2010;154;764;THA;Thailand;1;0.9830508;1167679;970739.5;0.8131949;0.7994119;1.410691;1.172765;1;0.9833333;0.9663841;0.3712797;0.0960605;0.0958555;0.0755457;0.0555184
2009;154;764;THA;Thailand;1;0.9661017;928564.9;705883.9;0.8301285;0.8019886;1.374807;1.045112;1;0.9672131;0.9575511;0.4893543;0.0973263;0.0957496;0.0730774;0.0469668
2008;154;764;THA;Thailand;1;0.9774011;1092379;953714;0.800217;0.782133;1.231991;1.075604;1;0.9779006;0.8650661;0.4070758;0.095398;0.0948296;0.0661334;0.0472841
2007;154;764;THA;Thailand;1;0.9661017;930786.4;749815.6;0.8044723;0.7772021;1.22689;0.9883488;1;0.9672131;0.8392323;0.416368;0.0957818;0.0947731;0.0658836;0.0408935
2006;154;764;THA;Thailand;1;0.9774011;798389.9;686604.9;0.8158562;0.7974188;1.209872;1.040474;1;0.9779006;0.7758724;0.4826184;0.0965222;0.0962269;0.0649567;0.0408889
2005;154;764;THA;Thailand;1;0.9717514;683173.1;631874.3;0.8147671;0.791751;1.190211;1.100839;1;0.9725274;0.8200113;0.5298105;0.0963657;0.0957656;0.0629909;0.0434144
2004;154;764;THA;Thailand;1;0.9887006;604141.2;504588.8;0.8341581;0.8247325;1.187895;0.9921496;1;0.9888268;0.7140236;0.5292912;0.0978055;0.0983028;0.0621251;0.0398366
2003;154;764;THA;Thailand;1;0.9830508;487168.9;401266;0.8371961;0.8230063;1.173517;0.9665896;1;0.9833333;0.775018;0.4680667;0.0981936;0.09806;0.0600896;0.0384128
2002;154;764;THA;Thailand;0.9943503;0.9830508;411410.3;336085.6;0.8449758;0.8353737;1.153698;0.9424689;0.994382;0.9833333;0.7297216;0.4582084;0.0987442;0.0990625;0.0583725;0.0332088
2001;154;764;THA;Thailand;0.9943503;0.9661017;399407;326697.3;0.8557398;0.831429;1.163391;0.9516021;0.994382;0.9672131;0.6704115;0.4125061;0.0994561;0.0989544;0.0577776;0.0363102
2000;154;764;THA;Thailand;0.9943503;0.9830508;418084.8;324480.2;0.8722804;0.862368;1.180506;0.9162037;0.994382;0.9833333;0.6056218;0.4375193;0.1006509;0.100947;0.0586705;0.0324717
1999;154;764;THA;Thailand;0.9830508;0.9548023;361524.2;274394.2;0.8949236;0.8692074;1.150295;0.873065;0.9833333;0.9567568;0.7848081;0.4666627;0.1021048;0.100797;0.0571447;0.0337282
1998;154;764;THA;Thailand;0.9830508;0.9322034;334160;236523.5;0.9096136;0.8625647;1.102459;0.7803373;0.9833333;0.9365079;0.7469563;0.4454113;0.1028611;0.0997717;0.0568708;0.0313403
1997;154;764;THA;Thailand;0.9774011;0.9378531;354813.8;339650.3;0.9245404;0.8871312;1.1608;1.111192;0.9779006;0.9414893;0.7610477;0.4457297;0.1041745;0.1021732;0.0602184;0.0519202
1996;154;764;THA;Thailand;0.9717514;0.9265537;339228.1;389971.5;0.9629381;0.9181502;1.151893;1.324198;0.9725274;0.9315789;0.7297285;0.4269896;0.1063285;0.1040028;0.0605145;0.0656916
1995;154;764;THA;Thailand;0.9774011;0.9152542;326678.8;387215.8;1.03222;0.9665871;1.172745;1.390067;0.9779006;0.921875;0.5703719;0.3794279;0.1105462;0.1078642;0.0621254;0.0682755
2010;155;762;TJK;Tajikistan;0.3559322;0.3785311;5794.055;15802.55;0.2894422;0.3078195;0.0069999;0.0190913;0.6082474;0.6167247;0.2878364;0.3178229;0.0424162;0.0446162;0.000185;0.0010008
2009;155;762;TJK;Tajikistan;0.3672316;0.3559322;4773.228;14246.38;0.3048494;0.2954695;0.0070671;0.0210928;0.6124567;0.6082474;0.2692471;0.4062379;0.0450663;0.0431423;0.0003226;0.0009886
2008;155;762;TJK;Tajikistan;0.3841808;0.3898305;5621.238;18848.68;0.307428;0.311949;0.0063397;0.0212576;0.6188811;0.6210526;0.2187571;0.3455113;0.0442782;0.0452572;0.0001312;0.0009014
2007;155;762;TJK;Tajikistan;0.4011299;0.4011299;5930.63;11400.85;0.3226979;0.3226979;0.0078173;0.0150277;0.6254417;0.6254417;0.222168;0.2958188;0.0467757;0.0464958;0.0001643;0.0004235
2006;155;762;TJK;Tajikistan;0.3841808;0.3841808;4981.026;8160.717;0.3134363;0.3134363;0.0075482;0.0123667;0.6188811;0.6188811;0.185118;0.2870613;0.0460029;0.045353;0.0001826;0.0002645
2005;155;762;TJK;Tajikistan;0.3841808;0.3898305;4344.064;5818.363;0.3130179;0.3176211;0.0075681;0.0101366;0.6188811;0.6210526;0.315971;0.2611953;0.0460507;0.0448516;0.0003393;0.0001703
2004;155;762;TJK;Tajikistan;0.4011299;0.3559322;3500.196;4438.42;0.3346058;0.2969037;0.0068823;0.0087271;0.6254417;0.6082474;0.1444146;0.2393442;0.0490542;0.0430354;0.0001186;0.0001665
2003;155;762;TJK;Tajikistan;0.3389831;0.3389831;3097.63;3303.276;0.2837953;0.2837953;0.0074617;0.0079571;0.6020408;0.6020408;0.1746036;0.2073481;0.0415032;0.0413663;0.0001205;0.0001026
2002;155;762;TJK;Tajikistan;0.3785311;0.3107345;2458.607;1896.149;0.3216669;0.2640549;0.0068946;0.0053173;0.6167247;0.5919732;0.1740261;0.150656;0.0473198;0.0381428;0.0000731;0.0000616
2001;155;762;TJK;Tajikistan;0.3220339;0.2881356;1905.697;1759.616;0.277143;0.2479701;0.0055509;0.0051254;0.5959596;0.5841584;0.2600954;0.1490255;0.0404587;0.0361352;0.0000754;0.0000786
2000;155;762;TJK;Tajikistan;0.3615819;0.3107345;2285.837;2069.353;0.3171929;0.2725876;0.0064543;0.005843;0.6103448;0.5919732;0.3347138;0.1799962;0.0458498;0.039353;0.0000824;0.0000497
1999;155;762;TJK;Tajikistan;0.3107345;0.2881356;1483.556;1458.835;0.2828782;0.2623052;0.0047204;0.0046417;0.5919732;0.5841584;0.2531574;0.1518434;0.0419886;0.0385038;0.0000948;0.0000575
1998;155;762;TJK;Tajikistan;0.299435;0.2881356;1443.755;1762.721;0.2770662;0.2666109;0.0047632;0.0058156;0.5880399;0.5841584;0.1625133;0.1709909;0.0410328;0.0395787;0.000137;0.0000892
1997;155;762;TJK;Tajikistan;0.2937853;0.259887;1520.386;1837.409;0.2778965;0.2458316;0.0049741;0.0060112;0.5860927;0.5746753;0.2283655;0.1812235;0.0421383;0.036448;0.0001003;0.0000968
1996;155;762;TJK;Tajikistan;0.2768362;0.2655367;1763.496;1689.516;0.2743254;0.2631284;0.0059882;0.005737;0.5803279;0.5765472;0.208809;0.2336154;0.0406352;0.0389677;0.0001811;0.0001078
1995;155;762;TJK;Tajikistan;0.259887;0.2429378;1379.017;790.2188;0.274463;0.2565632;0.0049505;0.0028368;0.5746753;0.5691319;0.1167324;0.0737746;0.0417289;0.0387853;0.0002153;0.0001232
2010;156;795;TKM;Turkmenistan;0.3672316;0.3672316;13503.88;25168.96;0.2986309;0.2986309;0.0163142;0.030407;0.6124567;0.6124567;0.5786398;0.3038203;0.0441512;0.0434902;0.0011491;0.0009126
2009;156;795;TKM;Turkmenistan;0.3728814;0.3785311;10065.96;28497.56;0.3095394;0.3142294;0.0149034;0.0421927;0.6145833;0.6167247;0.5062165;0.3815137;0.0449058;0.0455773;0.0002738;0.0016832
2008;156;795;TKM;Turkmenistan;0.4011299;0.4350283;41265.54;23237.59;0.320991;0.348117;0.0465395;0.0262075;0.6254417;0.6389892;0.756038;0.3016209;0.046608;0.0498348;0.0004221;0.0009433
2007;156;795;TKM;Turkmenistan;0.4011299;0.4011299;33495.22;13661.38;0.3226979;0.3226979;0.0441508;0.0180074;0.6254417;0.6254417;0.7311168;0.2512261;0.0468326;0.0465608;0.000413;0.0007129
2006;156;795;TKM;Turkmenistan;0.3785311;0.3615819;28182.67;9838.814;0.3088269;0.2949989;0.0427077;0.0149096;0.6167247;0.6103448;0.6639452;0.2500875;0.0457749;0.043013;0.0003125;0.0005008
2005;156;795;TKM;Turkmenistan;0.3785311;0.3841808;24820.58;11648.58;0.3084147;0.3130179;0.0432419;0.0202939;0.6167247;0.6188811;0.6844326;0.2514812;0.0454056;0.0451395;0.0003955;0.0006697
2004;156;795;TKM;Turkmenistan;0.3898305;0.3446328;18257.04;11687.98;0.3251803;0.2874782;0.035898;0.0229815;0.6210526;0.6040956;0.5850883;0.3025936;0.04679;0.0419861;0.00033;0.0009383
2003;156;795;TKM;Turkmenistan;0.3389831;0.3502825;13656.21;7877.356;0.2837953;0.2932551;0.0328958;0.0189754;0.6020408;0.6061644;0.6279913;0.2697142;0.0415328;0.0427791;0.0003249;0.0003768
2002;156;795;TKM;Turkmenistan;0.3672316;0.3559322;13280.08;5440.331;0.3120649;0.3024629;0.0372407;0.0152561;0.6124567;0.6082474;0.6101078;0.2318639;0.0449099;0.0438397;0.00025;0.0003369
2001;156;795;TKM;Turkmenistan;0.3615819;0.3446328;11670.77;5935.613;0.3111781;0.2965916;0.0339946;0.0172892;0.6103448;0.6040956;0.5654817;0.2764759;0.045356;0.0435327;0.0001866;0.000787
2000;156;795;TKM;Turkmenistan;0.4463277;0.4350283;16323;9060.22;0.3915349;0.3816226;0.0460897;0.0255825;0.6436363;0.6389892;0.5149299;0.2608346;0.0548512;0.052061;0.0003416;0.0004413
1999;156;795;TKM;Turkmenistan;0.4237288;0.4124294;7328.772;8054.301;0.3857429;0.3754565;0.0233186;0.0256271;0.6344086;0.6298932;0.4800926;0.2855668;0.0530826;0.0510649;0.0002128;0.0004876
1998;156;795;TKM;Turkmenistan;0.3050847;0.3050847;1633.588;3856.487;0.2822939;0.2822939;0.0053895;0.0127233;0.59;0.59;0.1763704;0.217987;0.0419626;0.0415884;0.0001099;0.0002436
1997;156;795;TKM;Turkmenistan;0.2824859;0.2881356;6931.731;5906.147;0.2672082;0.2725524;0.0226777;0.0193224;0.5822368;0.5841584;0.577616;0.2981625;0.0400089;0.0406242;0.0001052;0.000496
1996;156;795;TKM;Turkmenistan;0.2824859;0.3050847;10005.88;5260.688;0.2799239;0.3023178;0.0339762;0.0178633;0.5822368;0.59;0.6114629;0.288907;0.0413749;0.0447615;0.0001442;0.0007054
1995;156;795;TKM;Turkmenistan;0.259887;0.259887;2406.084;1544.07;0.274463;0.274463;0.0086376;0.0055431;0.5746753;0.5746753;0.2223187;0.1265705;0.0421585;0.0411815;0.0002024;0.0002162
2010;157;780;TTO;Trinidad and tobago;0.5028248;0.4971751;73859.52;27302.71;0.4088946;0.4043003;0.0892308;0.0329848;0.6679245;0.6654136;0.8950821;0.3277949;0.0567136;0.0565103;0.0054567;0.0027816
2009;157;780;TTO;Trinidad and tobago;0.7118644;0.7740113;60951.38;39433.18;0.5909389;0.6425288;0.0902429;0.0583837;0.7763158;0.8156682;0.8898954;0.4393072;0.0754772;0.0809909;0.0057823;0.004135
2008;157;780;TTO;Trinidad and tobago;0.7062147;0.7627119;107891.4;53617.3;0.565125;0.610335;0.1216805;0.0604699;0.7729257;0.8082192;0.8291544;0.3656762;0.0726857;0.0775088;0.0074909;0.0039571
2007;157;780;TTO;Trinidad and tobago;0.6779661;0.7740113;80639.85;41431.52;0.545405;0.6226707;0.1062932;0.0546118;0.7564102;0.8156682;0.8070281;0.3715271;0.0705289;0.0789888;0.0076788;0.0034784
2006;157;780;TTO;Trinidad and tobago;0.6384181;0.7344633;81566.53;36099.48;0.5208573;0.5992164;0.1236051;0.0547048;0.7344398;0.7901786;0.7539341;0.4263569;0.0686561;0.076874;0.0086203;0.0034977
2005;157;780;TTO;Trinidad and tobago;0.6723164;0.7118644;58660.59;31713.58;0.5477813;0.5800037;0.1021973;0.0552508;0.7531915;0.7763158;0.7895936;0.4593133;0.0710321;0.0744237;0.0071911;0.0033354
2004;157;780;TTO;Trinidad and tobago;0.6271186;0.6949152;41008.51;30847.42;0.5231161;0.5796692;0.0806331;0.0606539;0.728395;0.7662337;0.6844421;0.4715832;0.0676436;0.0747734;0.0064068;0.0042487
2003;157;780;TTO;Trinidad and tobago;0.6779661;0.7514125;32835.02;22435.62;0.5675906;0.6290796;0.0790947;0.054044;0.7564102;0.800905;0.7299399;0.4158342;0.0729953;0.0808542;0.0055069;0.0033819
2002;157;780;TTO;Trinidad and tobago;0.6779661;0.7288136;24716.85;20600.43;0.5761198;0.6193288;0.0693123;0.0577688;0.7564102;0.7866667;0.6756094;0.4156511;0.0742768;0.0788394;0.0045646;0.003805
2001;157;780;TTO;Trinidad and tobago;0.6779661;0.6779661;31236.24;23618.86;0.5834589;0.5834589;0.0909847;0.0687969;0.7564102;0.7564102;0.6304076;0.3818988;0.0740869;0.074905;0.0057693;0.0041974
2000;157;780;TTO;Trinidad and tobago;0.6101695;0.6553673;24679.42;19387.29;0.5352629;0.574912;0.0696849;0.054742;0.7195122;0.7436975;0.5621734;0.3977238;0.0686674;0.0739702;0.004148;0.0033564
1999;157;780;TTO;Trinidad and tobago;0.5875706;0.6666667;17714.47;16100.62;0.5348969;0.6069022;0.0563637;0.0512288;0.708;0.75;0.681953;0.4191048;0.068505;0.0777659;0.0030283;0.0034057
1998;157;780;TTO;Trinidad and tobago;0.5932204;0.6553673;14273.21;17950.07;0.5489048;0.6064091;0.0470901;0.0592208;0.7108434;0.7436975;0.6318506;0.4142845;0.069445;0.0765928;0.0026079;0.0044984
1997;157;780;TTO;Trinidad and tobago;0.5819209;0.6158192;16165.76;18828.64;0.5504489;0.5825139;0.0528875;0.0615993;0.7051793;0.722449;0.6604878;0.4178961;0.0700137;0.0745561;0.0032735;0.0052185
1996;157;780;TTO;Trinidad and tobago;0.5593221;0.5706215;15599.94;13369.85;0.5542492;0.5654462;0.0529716;0.045399;0.6941177;0.6996047;0.6414962;0.3771091;0.0701402;0.072719;0.003489;0.0031328
1995;157;780;TTO;Trinidad and tobago;0.5649717;0.5819209;14074.25;10369.68;0.5966587;0.6145585;0.0505252;0.0372261;0.6968504;0.7051793;0.5007949;0.3359431;0.0752673;0.0766293;0.0029216;0.0028723
2010;158;788;TUN;Tunisia;0.8587571;0.8813559;101412.5;131874.1;0.6983368;0.7167141;0.1225179;0.1593191;0.8762376;0.8939394;0.8623718;0.3537702;0.0876653;0.0888025;0.0040592;0.0066498
2009;158;788;TUN;Tunisia;0.8305085;0.819209;88413.77;112215.4;0.6894287;0.6800488;0.130903;0.166143;0.8550724;0.84689;0.8655334;0.4642852;0.0866579;0.0859162;0.0049791;0.0074028
2008;158;788;TUN;Tunisia;0.8587571;0.8361582;116803.4;145169.6;0.687192;0.669108;0.1317316;0.163723;0.8762376;0.8592233;0.794265;0.38748;0.0869311;0.0849977;0.0052638;0.0068913
2007;158;788;TUN;Tunisia;0.819209;0.8418079;93982.41;111911.4;0.659031;0.6772112;0.1238803;0.1475129;0.84689;0.8634146;0.7774884;0.3969658;0.0838541;0.0862497;0.0047753;0.0062244
2006;158;788;TUN;Tunisia;0.8587571;0.8248588;74867.97;90320.14;0.7006223;0.6729661;0.1134541;0.1368702;0.8762376;0.8509616;0.7103639;0.4549435;0.0875928;0.0851609;0.0042336;0.0052321
2005;158;788;TUN;Tunisia;0.8418079;0.8248588;63520.96;78704.42;0.6858773;0.6720678;0.110665;0.1371173;0.8634146;0.8509616;0.749247;0.4964607;0.0873126;0.0853642;0.0040186;0.0050969
2004;158;788;TUN;Tunisia;0.8135593;0.8474576;59634.86;74056.54;0.6786371;0.7069136;0.1172573;0.1456139;0.8428571;0.8676471;0.6615161;0.4993016;0.0860477;0.0883981;0.0045874;0.0055299
2003;158;788;TUN;Tunisia;0.7966102;0.8587571;50932.46;60449.67;0.6669189;0.7189481;0.1226887;0.1456142;0.8309859;0.8762376;0.7184821;0.4462734;0.0841351;0.0895465;0.0044578;0.0052372
2002;158;788;TUN;Tunisia;0.8135593;0.8361582;43358.84;55089.75;0.6913438;0.7105478;0.1215891;0.1544856;0.8428571;0.8592233;0.6764196;0.4383264;0.087727;0.088399;0.0038426;0.0048235
2001;158;788;TUN;Tunisia;0.8079096;0.8022599;40937.8;54768.68;0.6952885;0.6904264;0.1192434;0.1595299;0.8388625;0.8349057;0.618346;0.3968051;0.0873669;0.0869188;0.0035929;0.0049678
2000;158;788;TUN;Tunisia;0.7514125;0.8305085;36818.42;51623.12;0.6591664;0.7285523;0.1039606;0.1457633;0.800905;0.8550724;0.5532252;0.4171305;0.0839497;0.0908263;0.0026943;0.0041929
1999;158;788;TUN;Tunisia;0.740113;0.7966102;37139.19;49742.64;0.6737643;0.7251967;0.1181692;0.1582707;0.793722;0.8309859;0.7048599;0.4454227;0.0847776;0.0899729;0.0035949;0.0051503
1998;158;788;TUN;Tunisia;0.7288136;0.779661;36013.45;50336.82;0.6743687;0.7214177;0.1188154;0.166071;0.7866667;0.8194444;0.6741803;0.427427;0.0843373;0.0891632;0.0041206;0.0059804
1997;158;788;TUN;Tunisia;0.7175141;0.7740113;33939.68;47224.69;0.6787089;0.7321505;0.1110363;0.1544992;0.7797357;0.8156682;0.672842;0.4216268;0.0847375;0.0896953;0.0036039;0.0055462
1996;158;788;TUN;Tunisia;0.7231638;0.7514125;33845.04;45208.89;0.7166051;0.7445975;0.1149252;0.1535126;0.7831858;0.800905;0.6513917;0.4028082;0.0866503;0.0906612;0.0043164;0.0058815
1995;158;788;TUN;Tunisia;0.6779661;0.740113;32267.32;45562.58;0.7159905;0.7816229;0.1158365;0.1635652;0.7564102;0.793722;0.5197183;0.361013;0.0866903;0.0933952;0.0043334;0.0065
2010;159;792;TUR;Turkey;0.9943503;0.9322034;677288.6;984517.9;0.8086006;0.7580631;0.8182426;1.189411;0.994382;0.9365079;0.9398586;0.3698214;0.0959097;0.0931298;0.0232313;0.0509899
2009;159;792;TUR;Turkey;0.9943503;0.9378531;607925.4;723243.3;0.8254386;0.7785386;0.9000775;1.070814;0.994382;0.9414893;0.9351304;0.4873685;0.0971868;0.0944892;0.0262241;0.0477355
2008;159;792;TUR;Turkey;0.9943503;0.9378531;790121.6;1041021;0.795696;0.750486;0.8911035;1.174069;0.994382;0.9414893;0.8498698;0.4057789;0.0952708;0.0929444;0.0275297;0.0530999
2007;159;792;TUR;Turkey;0.9943503;0.9435028;639702.1;890407.1;0.7999273;0.7590219;0.8432057;1.173666;0.994382;0.9465241;0.8255196;0.4153445;0.0956601;0.0935251;0.0262194;0.0467795
2006;159;792;TUR;Turkey;0.9887006;0.9322034;502476.6;733141.4;0.8066375;0.7605439;0.7614477;1.110995;0.9888268;0.9365079;0.7615058;0.4809418;0.0961982;0.0935931;0.0247844;0.0404897
2005;159;792;TUR;Turkey;0.9774011;0.9378531;427850.4;624166.9;0.7963543;0.7641318;0.7453926;1.087411;0.9779006;0.9414893;0.8054031;0.5267079;0.0954791;0.0940192;0.024908;0.0380689
2004;159;792;TUR;Turkey;0.9887006;0.9265537;372474.2;530244.4;0.8247325;0.7728922;0.7323787;1.042595;0.9888268;0.9315789;0.7040483;0.5265617;0.0974855;0.0948005;0.0263939;0.0380034
2003;159;792;TUR;Turkey;0.9774011;0.920904;280942.2;371535;0.8182764;0.7709772;0.6767477;0.8949722;0.9779006;0.9267015;0.7639207;0.4649346;0.097452;0.0947652;0.0245003;0.0304916
2002;159;792;TUR;Turkey;0.9774011;0.8983051;212717.9;274378.3;0.8305727;0.7633588;0.5965149;0.7694262;0.9779006;0.9076923;0.715511;0.4537696;0.0983873;0.0935628;0.0208677;0.0248094
2001;159;792;TUR;Turkey;0.9717514;0.9039548;184502.8;228946.6;0.8362912;0.7779452;0.5374188;0.6668743;0.9725274;0.9123712;0.6566501;0.4073048;0.0988363;0.0949168;0.018407;0.0204246
2000;159;792;TUR;Turkey;0.9491525;0.920904;163115.8;299429.1;0.8326312;0.8078505;0.4605744;0.8454694;0.9516129;0.9267015;0.5925828;0.4338484;0.0988945;0.0970698;0.0152121;0.0247061
1999;159;792;TUR;Turkey;0.960452;0.9096045;160642.8;225008.4;0.8743507;0.8280615;0.5111318;0.71593;0.9619565;0.9170985;0.7681946;0.4616197;0.1011436;0.0983984;0.0173353;0.0235091
1998;159;792;TUR;Turkey;0.9378531;0.8813559;156956;256465.6;0.8677923;0.8155157;0.5178285;0.8461302;0.9414893;0.8939394;0.73252;0.4437712;0.1015216;0.0975887;0.0183353;0.032111
1997;159;792;TUR;Turkey;0.920904;0.8870056;150325.8;270678.8;0.8710988;0.8390338;0.4918024;0.8855464;0.9267015;0.8984771;0.7451783;0.4425454;0.1014002;0.0992585;0.0167677;0.0339932
1996;159;792;TUR;Turkey;0.9265537;0.8700565;136100.1;240737.5;0.9181502;0.8621655;0.4621456;0.8174552;0.9315789;0.885;0.7160535;0.4230321;0.1041626;0.1003264;0.017016;0.0330917
1995;159;792;TUR;Turkey;0.9039548;0.8418079;130300;201815;0.954654;0.8890215;0.4677643;0.7244964;0.9123712;0.8634146;0.5619122;0.3746195;0.1071056;0.1024984;0.0174344;0.0302787
2010;160;490;TWN;Taiwan;0.7118644;0.6779661;1816001;2260484;0.5788845;0.5513186;2.193938;2.730925;0.7763158;0.7564102;0.9861864;0.3719756;0.0767573;0.074447;0.1853921;0.0990114
2009;160;490;TWN;Taiwan;0.6610169;0.6384181;1411293;1472346;0.548729;0.529969;2.089521;2.179914;0.7468355;0.7344398;0.9778232;0.4911442;0.0740203;0.0722231;0.1713179;0.0836529
2008;160;490;TWN;Taiwan;0.7457627;0.700565;1747735;2164075;0.596772;0.560604;1.971106;2.440656;0.7972973;0.7695652;0.8849339;0.4079698;0.0789116;0.0756337;0.1608022;0.0880273
2007;160;490;TWN;Taiwan;0.7683616;0.6892655;1708713;1371400;0.6181256;0.554495;2.252292;1.807673;0.8119266;0.762931;0.856051;0.4175918;0.0808606;0.075138;0.1732849;0.0834812
2006;160;490;TWN;Taiwan;0.7570621;0.7231638;1555694;1040459;0.6176538;0.5899977;2.357482;1.5767;0.8045455;0.7831858;0.7874758;0.4844984;0.0805281;0.0784256;0.1718707;0.0804637
2005;160;490;TWN;Taiwan;0.7909604;0.7175141;1362115;999191;0.6444485;0.5846069;2.373049;1.740771;0.8271028;0.7797357;0.8322753;0.5317253;0.0834419;0.0781711;0.1659343;0.0856868
2004;160;490;TWN;Taiwan;0.7570621;0.7062147;1221042;1280751;0.6315095;0.5890947;2.400878;2.518282;0.8045455;0.7729257;0.7224222;0.5316489;0.081981;0.0784492;0.161615;0.0932193
2003;160;490;TWN;Taiwan;0.7740113;0.6836158;983802.6;665329.8;0.6479992;0.5723205;2.369833;1.60268;0.8156682;0.7596567;0.7838948;0.469891;0.0830577;0.0764404;0.152287;0.0793849
2002;160;490;TWN;Taiwan;0.7740113;0.6666667;878720.5;728612;0.6577368;0.5665178;2.464154;2.043212;0.8156682;0.75;0.7359627;0.4602854;0.083849;0.0756045;0.1475101;0.0833231
2001;160;490;TWN;Taiwan;0.779661;0.6892655;817543.2;700445.8;0.6709778;0.5931832;2.381335;2.040254;0.8194444;0.762931;0.675572;0.4142724;0.0855853;0.0789746;0.1346397;0.0802067
2000;160;490;TWN;Taiwan;0.7570621;0.6836158;915240.8;871749.5;0.6641225;0.5996927;2.584278;2.461476;0.8045455;0.7596567;0.6098426;0.4399517;0.0847256;0.0797471;0.1455352;0.1015955
1999;160;490;TWN;Taiwan;0.7231638;0.6101695;743131.6;656918.4;0.6583346;0.5554699;2.36449;2.090177;0.7831858;0.7195122;0.7919414;0.4695985;0.0838419;0.0750677;0.1338602;0.0895679
1998;160;490;TWN;Taiwan;0.6892655;0.6101695;684645.3;502510.6;0.6377751;0.5645878;2.258779;1.657881;0.762931;0.7195122;0.753704;0.4488427;0.0821938;0.0760894;0.1295046;0.0874362
1997;160;490;TWN;Taiwan;0.6610169;0.5875706;720546.3;546579;0.6252672;0.555793;2.357322;1.788175;0.7468355;0.708;0.7689481;0.4474264;0.0808757;0.0756849;0.135416;0.1045091
1996;160;490;TWN;Taiwan;0.6327683;0.5367231;705234.2;492372.2;0.6270295;0.5318553;2.394714;1.671913;0.731405;0.6833977;0.7382666;0.4276273;0.0809494;0.072897;0.1375684;0.1027834
1995;160;490;TWN;Taiwan;0.5706215;0.5084746;671728.8;509716.6;0.6026253;0.5369928;2.411441;1.829833;0.6996047;0.6704546;0.5754061;0.3798988;0.0783512;0.0740691;0.1371298;0.1132069
2010;161;834;TZA;Tanzania;0.8248588;0.819209;24122.19;44513.8;0.6707709;0.6661766;0.0291424;0.0537778;0.8509616;0.84689;0.5099639;0.2960048;0.085608;0.084715;0.0011217;0.0018074
2009;161;834;TZA;Tanzania;0.7853107;0.8587571;18119.68;37579.17;0.6519088;0.7128787;0.0268275;0.0556387;0.8232558;0.8762376;0.5064507;0.364398;0.0834592;0.0885631;0.0009537;0.0018898
2008;161;834;TZA;Tanzania;0.7853107;0.7966102;19537.87;46769.36;0.628419;0.637461;0.0220349;0.0527467;0.8232558;0.8309859;0.4314092;0.3120612;0.0815121;0.0814265;0.0006632;0.0017382
2007;161;834;TZA;Tanzania;0.7683616;0.7570621;15364.18;35050.74;0.6181256;0.6090356;0.0202519;0.0462012;0.8119266;0.8045455;0.3889181;0.313393;0.0804997;0.0786023;0.0006414;0.0012939
2006;161;834;TZA;Tanzania;0.7570621;0.7570621;13833.73;26349.45;0.6176538;0.6176538;0.0209635;0.0399297;0.8045455;0.8045455;0.3826391;0.3260803;0.079903;0.0799144;0.0006967;0.001035
2005;161;834;TZA;Tanzania;0.7118644;0.7570621;12913.27;20533.48;0.5800037;0.6168293;0.0224972;0.035773;0.7763158;0.8045455;0.3676658;0.3377992;0.0761961;0.0800367;0.0007777;0.0008463
2004;161;834;TZA;Tanzania;0.7231638;0.7288136;10686.57;16638.66;0.603233;0.6079457;0.0210125;0.0327158;0.7831858;0.7866667;0.4474248;0.3236061;0.0787088;0.0784909;0.0006898;0.0008779
2003;161;834;TZA;Tanzania;0.7740113;0.7740113;8613.253;14595.93;0.6479992;0.6479992;0.020748;0.0351594;0.8156682;0.8156682;0.4790504;0.3072478;0.0825687;0.0820758;0.000634;0.0007966
