all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist,country_name_1,country_name_2,cont_order_1,cont_order_2
BALT,LT,BA,NA,-25.796487857412178,1378713.5246708253,NA,0.7984309530177409,Bosnia and Herzegovina,Lithuania,4,4
BAMA,MA,BA,NA,-24.68298402437621,2407052.104600392,NA,NA,Bosnia and Herzegovina,Morocco,4,1
BATW,TW,BA,NA,-27.937586706623833,9156609.234025855,NA,0.8915931175893733,Bosnia and Herzegovina,"Taiwan, Province of China",4,3
BAUA,UA,BA,NA,-23.5232568730487,1202709.9460154623,NA,0.5022733351163413,Bosnia and Herzegovina,Ukraine,4,4
BAZA,ZA,BA,NA,-27.343532023013434,8307122.905265263,NA,0.7687438709102256,Bosnia and Herzegovina,South Africa,4,1
BEBH,BH,BE,NA,-22.729868771831,4793549.00647968,NA,NA,Belgium,Bahrain,4,3
BEID,ID,BE,NA,-22.45074171216494,12254410.83051267,NA,0.9081750913791566,Belgium,Indonesia,4,3
BEOM,OM,BE,NA,-22.631350267685843,5649551.730228001,NA,NA,Belgium,Oman,4,3
BEPK,PK,BE,NA,-22.615914294515846,5833296.549380039,NA,0.820272800213961,Belgium,Pakistan,4,3
BEQA,QA,BE,NA,-21.480865215796392,4885251.724888643,NA,NA,Belgium,Qatar,4,3
AEBG,AE,BG,NA,-23.44283896469637,3393739.599944321,102.73592321999153,NA,Bulgaria,United Arab Emirates,4,3
AUBG,AU,BG,NA,-25.64024621014167,13468829.719410546,143.1037256022776,0.7995899081750913,Bulgaria,Australia,4,5
BGMA,MA,BG,NA,-23.583588390020886,2898101.959006687,102.73592321999153,NA,Bulgaria,Morocco,4,1
BGMY,MY,BG,NA,-24.778544325438727,9625489.412960159,NA,NA,Bulgaria,Malaysia,4,3
BGOM,OM,BG,NA,-24.935134253366815,3848304.281445144,102.73592321999153,NA,Bulgaria,Oman,4,3
BGSG,SG,BG,NA,-22.80441269228011,9004961.397686293,143.1037256022776,0.7995899081750913,Bulgaria,Singapore,4,3
BGTW,TW,BG,NA,-24.859546106441496,8685241.740040908,155.014293122935,0.8978336453597218,Bulgaria,"Taiwan, Province of China",4,3
AEBR,AE,BR,NA,-22.3842072856892,12391780.749805592,70.66751913990753,NA,Brazil,United Arab Emirates,2,3
BABR,BA,BR,NA,-27.24666258714504,9462922.277434176,NA,0.8422037978069002,Brazil,Bosnia and Herzegovina,2,4
BRCZ,CZ,BR,NA,-22.98373155220778,9475341.801379513,NA,0.8496032807345992,Brazil,Czech Republic,2,4
BREE,EE,BR,NA,-26.0364518770225,10462391.491689295,NA,0.8809842203797806,Brazil,Estonia,2,4
BREG,EG,BR,NA,-23.498320664584167,10033794.226400562,70.66751913990753,NA,Brazil,Egypt,2,1
BRHU,HU,BR,NA,-24.149481210988288,9719929.40633711,178.03285780784915,0.87358473745208165,Brazil,Hungary,2,4
BRIE,IE,BR,NA,-23.89224401446952,8304674.277904752,142.1286442918744,0.8577159668360523,Brazil,Ireland,2,4
BRKH,KH,BR,NA,-28.33322275470765,17831119.961988587,100.06748037638187,0.8849068378354285,Brazil,Cambodia,2,3
BRMK,MK,BR,NA,-25.266091182806317,9704538.48951361,66.1231641158459,0.827048230364625,Brazil,The former Yugoslav Republic of Macedonia,2,4
BRMY,MY,BR,NA,-22.400021940199963,18422753.345576126,NA,NA,Brazil,Malaysia,2,3
BROM,OM,BR,NA,-23.881834650663023,12689762.65995919,70.66751913990753,NA,Brazil,Oman,2,3
BRPH,PH,BR,NA,-23.831902279541882,19569966.83328671,142.1286442918744,0.8577159668360523,Brazil,Philippines,2,3
BRPL,PL,BR,NA,-23.579810830151995,9890624.876487227,73.60640068888164,0.8456806632789515,Brazil,Poland,2,4
BRQA,QA,BR,NA,-23.46013177693155,12119810.735554913,70.66751913990753,NA,Brazil,Qatar,2,3
BRRO,RO,BR,NA,-24.639233200835186,10057778.840350462,68.35412421973176,0.6465186770081126,Brazil,Romania,2,4
BRSA,SA,BR,NA,-22.039700744889668,11488327.241774699,70.66751913990753,NA,Brazil,Saudi Arabia,2,3
BRSI,SI,BR,NA,-23.568291590553706,9343845.612446781,66.4125630054893,0.8355175180529553,Brazil,Slovenia,2,4
BRSK,SK,BR,NA,-24.26500711887602,9741701.266659888,NA,0.8381920299545332,Brazil,Slovakia,2,4
BRTH,TH,BR,NA,-23.182924585398187,17266044.638302233,140.59629301701676,0.8447000089150397,Brazil,Thailand,2,3
BRTW,TW,BR,NA,-22.174927241553874,18422269.085384782,136.74124982261395,0.8935544263171972,Brazil,"Taiwan, Province of China",2,3
BYDK,DK,BY,NA,-22.212137627141892,1206623.3799070236,163.71958579329842,0.8236605152892931,Belarus,Denmark,4,4
BYID,ID,BY,NA,-24.616767434282036,10596950.800047426,183.26309164819932,0.8795578140322724,Belarus,Indonesia,4,3
BYJO,JO,BY,NA,-23.51232825462749,2533135.091030034,132.5023519190366,NA,Belarus,Jordan,4,3
BYKH,KH,BY,NA,-27.25722086414862,7997920.952105108,156.3766610642335,0.8788446108585183,Belarus,Cambodia,4,3
BYKW,KW,BY,NA,-26.687608497679342,3071799.8129002955,132.5023519190366,NA,Belarus,Kuwait,4,3
BYMA,MA,BY,NA,-22.592852535820075,3523581.7037613546,132.5023519190366,NA,Belarus,Morocco,4,1
BYMY,MY,BY,NA,-23.55199774312424,9428172.084353264,NA,NA,Belarus,Malaysia,4,3
BYNZ,NZ,BY,NA,-25.19222187817808,17237349.071651414,194.1888537781997,0.8062761879290362,Belarus,New Zealand,4,5
BYOM,OM,BY,NA,-26.211329042789853,4336814.930770309,132.5023519190366,NA,Belarus,Oman,4,3
BYPH,PH,BY,NA,-25.860206623961396,9130927.379199764,194.1888537781997,0.8062761879290362,Belarus,Philippines,4,3
BYSA,SA,BY,NA,-25.33165999967109,3426708.9240255216,132.5023519190366,NA,Belarus,Saudi Arabia,4,3
BYSG,SG,BY,NA,-23.53187834313526,8950948.38864972,194.1888537781997,0.8062761879290362,Belarus,Singapore,4,3
BYZA,ZA,BY,NA,-25.16562577265096,9241557.91779535,194.1888537781997,0.8062761879290362,Belarus,South Africa,4,1
BACA,BA,CA,NA,-26.406120284969525,6973026.719476243,NA,0.7687438709102256,Canada,Bosnia and Herzegovina,2,4
BHCA,BH,CA,NA,-24.859388673383798,9987534.70324531,156.59282004870923,NA,Canada,Bahrain,2,3
BYCA,BY,CA,NA,-24.38241610867947,6505644.7710311925,194.1888537781997,0.8062761879290362,Canada,Belarus,2,4
CAES,ES,CA,NA,-22.421538041527082,6355365.466047991,143.3610265111319,0.8321298029776233,Canada,Spain,2,4
CAFI,FI,CA,NA,-22.508968322373413,5402334.769225952,139.79488230792103,0.5828652937505572,Canada,Finland,2,4
CAHR,HR,CA,NA,-23.99932069069387,6789458.697199773,NA,0.7687438709102256,Canada,Croatia,2,4
CAMK,MK,CA,NA,-25.303670647137135,7375166.998919609,149.73802994724304,0.8036016760274584,Canada,The former Yugoslav Republic of Macedonia,2,4
CAPT,PT,CA,NA,-23.37473250581005,6194328.519782353,142.1286442918744,0.8577159668360523,Canada,Portugal,2,4
CASE,SE,CA,NA,-21.901269803271706,5244781.260850499,139.79488230792103,0.5828652937505572,Canada,Sweden,2,4
CASK,SK,CA,NA,-23.07155872426581,6619217.323927066,NA,0.80770259427654445,Canada,Slovakia,2,4
CHDK,DK,CH,NA,-21.367803763038328,1011303.5406625124,100.3247057541851,0.6068467504680395,Switzerland,Denmark,4,4
CHHU,HU,CH,NA,-21.463178060918036,910144.3363414418,169.5971123368889,0.8875813497370063,Switzerland,Hungary,4,4
CHOM,OM,CH,NA,-22.94296395828205,5251102.761115159,26.158017745560464,NA,Switzerland,Oman,4,3
CHPH,PH,CH,NA,-22.949099292777667,10694604.151145812,150.1034955562486,0.6117500222875992,Switzerland,Philippines,4,3
CHPT,PT,CH,NA,-22.0521039230959,1538221.744942729,67.16845004095326,0.8338236605152893,Switzerland,Portugal,4,4
CHSE,SE,CH,NA,-21.1519318849367,1727627.2212520344,80.72117929905873,0.5778728715342782,Switzerland,Sweden,4,4
AECL,AE,CL,NA,-23.689606783002755,14592124.449635712,166.39748513958506,NA,Chile,United Arab Emirates,2,3
ATCL,AT,CL,NA,-23.286542458124103,12027087.586957201,160.22523713848832,0.8289203886957297,Chile,Austria,2,4
BECL,BE,CL,NA,-22.701190809209532,11604651.013748432,NA,0.8307925470268342,Chile,Belgium,2,4
BGCL,BG,CL,NA,-24.039500832569818,12693688.536165396,156.8638769895623,0.8362307212267094,Chile,Bulgaria,2,4
BHCL,BH,CL,NA,-24.525789341504744,14332087.884751797,166.39748513958506,NA,Chile,Bahrain,2,3
BYCL,BY,CL,NA,-25.259591612375324,13218175.529154379,204.3991304513062,0.8257109744138361,Chile,Belarus,2,4
CLCZ,CZ,CL,NA,-23.6889839044687,12248966.935011502,NA,0.8037799768208969,Chile,Czech Republic,2,4
CLDK,DK,CL,NA,-23.718872387277003,12223039.562084818,216.47887685876148,0.8176874387091022,Chile,Denmark,2,4
CLEG,EG,CL,NA,-25.91353454126495,12465192.665680205,166.39748513958506,NA,Chile,Egypt,2,1
CLFI,FI,CL,NA,-22.751966381223053,13326447.671158051,154.97591079724694,0.8430953017740929,Chile,Finland,2,4
CLID,ID,CL,NA,-23.94504469013096,15968393.17823106,206.9324774269126,0.8756351965766247,Chile,Indonesia,2,3
CLJO,JO,CL,NA,-27.339292889239022,13172477.167135943,166.39748513958506,NA,Chile,Jordan,2,3
CLKZ,KZ,CL,NA,-25.833267391344666,16028895.8996916,160.01571900764947,0.9077293393955602,Chile,Kazakhstan,2,3
CLMK,MK,CL,NA,-27.79580393216158,12417281.661052778,159.75778112156726,0.8312382990104306,Chile,The former Yugoslav Republic of Macedonia,2,4
CLOM,OM,CL,NA,-24.942718197024075,14761597.001979975,166.39748513958506,NA,Chile,Oman,2,3
CLPK,PK,CL,NA,-24.97567698122939,16296461.583667621,160.2820044053088,0.8003922617455648,Chile,Pakistan,2,3
CLPL,PL,CL,NA,-24.60657485057418,12666522.25791803,157.4384967574179,0.8116252117321923,Chile,Poland,2,4
CLQA,QA,CL,NA,-24.452935380705977,14385213.837736303,166.39748513958506,NA,Chile,Qatar,2,3
CLSA,SA,CL,NA,-24.722190891090268,13774330.266734459,166.39748513958506,NA,Chile,Saudi Arabia,2,3
CLSE,SE,CL,NA,-22.914053675970468,12735007.016946407,154.97591079724694,0.8430953017740929,Chile,Sweden,2,4
CLSG,SG,CL,NA,-22.859443820747725,16802952.648503937,143.3610265111319,0.8321298029776233,Chile,Singapore,2,3
CLSI,SI,CL,NA,-24.21293323332997,12104011.600588286,159.87777932268634,0.8084157974502987,Chile,Slovenia,2,4
CLSK,SK,CL,NA,-24.475811148863542,12507902.052219924,NA,0.8118035125256308,Chile,Slovakia,2,4
CLTH,TH,CL,NA,-23.72233017625889,18130345.581669003,194.20987149930346,0.8541499509672819,Chile,Thailand,2,3
AECO,AE,CO,NA,-25.45653699643637,13412145.545087388,166.39748513958506,NA,Colombia,United Arab Emirates,2,3
ATCO,AT,CO,NA,-24.08603597145198,9339490.029515069,160.22523713848832,0.8289203886957297,Colombia,Austria,2,4
BHCO,BH,CO,NA,-27.461702284688474,13004178.580569059,166.39748513958506,NA,Colombia,Bahrain,2,3
BYCO,BY,CO,NA,-25.046742082512043,10328467.569352534,204.3991304513062,0.8257109744138361,Colombia,Belarus,2,4
CODK,DK,CO,NA,-23.971284242398298,9152070.260545908,216.47887685876148,0.8176874387091022,Colombia,Denmark,2,4
COFI,FI,CO,NA,-23.436738028903928,10007044.878403097,154.97591079724694,0.8430953017740929,Colombia,Finland,2,4
COJO,JO,CO,NA,-27.661859534290873,11487882.675299162,166.39748513958506,NA,Colombia,Jordan,2,3
COKW,KW,CO,NA,-27.677118749000705,12619010.728306096,166.39748513958506,NA,Colombia,Kuwait,2,3
COKZ,KZ,CO,NA,-27.325185173253427,13063853.152276538,160.01571900764947,0.9077293393955602,Colombia,Kazakhstan,2,3
COLT,LT,CO,NA,-25.50337313924364,10021805.80460718,159.98652967384533,0.842471248997058,Colombia,Lithuania,2,4
COLV,LV,CO,NA,-27.134795563225495,10067932.738415154,179.95096285250608,NA,Colombia,Latvia,2,4
COMK,MK,CO,NA,-26.437011919882746,10052704.587340279,159.75778112156726,0.8312382990104306,Colombia,The former Yugoslav Republic of Macedonia,2,4
COMY,MY,CO,NA,-23.88241463626002,19157627.961225312,NA,NA,Colombia,Malaysia,2,3
COOM,OM,CO,NA,-28.249133184488954,13818235.204512345,166.39748513958506,NA,Colombia,Oman,2,3
COPL,PL,CO,NA,-24.983639030713487,9804823.777171316,157.4384967574179,0.8116252117321923,Colombia,Poland,2,4
COPT,PT,CO,NA,-24.588750693069233,7520131.942136419,148.58768454288068,0.6058660961041276,Colombia,Portugal,2,4
COQA,QA,CO,NA,-27.41034515879115,13093683.626629673,166.39748513958506,NA,Colombia,Qatar,2,3
COSG,SG,CO,NA,-23.03937055204316,19279073.013653133,143.3610265111319,0.8321298029776233,Colombia,Singapore,2,3
COSI,SI,CO,NA,-24.632008599380985,9479232.61581324,159.87777932268634,0.8084157974502987,Colombia,Slovenia,2,4
COSK,SK,CO,NA,-24.715634152693628,9794627.580893178,NA,0.8118035125256308,Colombia,Slovakia,2,4
COTW,TW,CO,NA,-23.472415691976494,16616731.331519056,190.07812831305262,0.8645805473834359,Colombia,"Taiwan, Province of China",2,3
COUA,UA,CO,NA,-23.888050542210784,10694072.993855726,159.31651701347855,0.8104662565748417,Colombia,Ukraine,2,4
COZA,ZA,CO,NA,-25.164700791403387,11012090.996784998,143.3610265111319,0.8321298029776233,Colombia,South Africa,2,1
BHCZ,BH,CZ,NA,-24.74711640070725,4025421.913748224,NA,NA,Czech Republic,Bahrain,4,3
CZFI,FI,CZ,NA,-20.402292230604772,1715963.4209050308,NA,0.7979852010341446,Czech Republic,Finland,4,4
CZKH,KH,CZ,NA,-24.984128846246325,8918239.577422021,NA,0.8881162521173219,Czech Republic,Cambodia,4,3
CZNZ,NZ,CZ,NA,-23.381479357303128,18204195.931335993,NA,0.8008380137291611,Czech Republic,New Zealand,4,5
CZSG,SG,CZ,NA,-21.299191452421805,9816334.98421743,NA,0.8008380137291611,Czech Republic,Singapore,4,3
DEID,ID,DE,NA,-21.831502661242414,11797081.77891399,138.87528931623697,0.8983685477400374,Germany,Indonesia,4,3
DEKH,KH,DE,NA,-24.286635959535847,9197158.575232746,89.44574491044715,0.8711776767406615,Germany,Cambodia,4,3
BHDK,BH,DK,NA,-23.092368173885223,4651914.2146464875,98.38964110541342,NA,Denmark,Bahrain,4,3
DKDZ,DZ,DK,NA,-23.061729298668723,3166582.041369578,98.38964110541342,NA,Denmark,Algeria,4,1
DKJO,JO,DK,NA,-23.630310709507302,3443091.234465059,98.38964110541342,NA,Denmark,Jordan,4,3
DKKH,KH,DK,NA,-25.02679413599799,9129280.127831265,132.38211545801596,0.9098689489168227,Denmark,Cambodia,4,3
DKKW,KW,DK,NA,-22.175909834065852,4177514.993508115,98.38964110541342,NA,Denmark,Kuwait,4,3
DKKZ,KZ,DK,NA,-23.377839396116062,3948974.435985227,102.57888253315508,0.8896318088615495,Denmark,Kazakhstan,4,3
DKMY,MY,DK,NA,-22.51097950075935,10559977.288818717,NA,NA,Denmark,Malaysia,4,3
DKNZ,NZ,DK,NA,-22.60203326582004,18099637.76605268,208.1559704949568,0.5957921012748506,Denmark,New Zealand,4,5
DKOM,OM,DK,NA,-22.89735331901473,5479292.971342219,98.38964110541342,NA,Denmark,Oman,4,3
DKQA,QA,DK,NA,-22.825240174985407,4739563.399227368,98.38964110541342,NA,Denmark,Qatar,4,3
DKSG,SG,DK,NA,-21.490582832752985,10128950.44026409,208.1559704949568,0.5957921012748506,Denmark,Singapore,4,3
DKTH,TH,DK,NA,-23.15581720320426,8639467.475636393,167.41278660340436,0.9011322100383347,Denmark,Thailand,4,3
DKTW,TW,DK,NA,-22.314181087046155,9031768.015041139,157.9821713566755,0.893821877507355,Denmark,"Taiwan, Province of China",4,3
DZKH,KH,DZ,NA,-27.57414683819541,10486448.165581996,92.14664619411559,NA,Algeria,Cambodia,1,3
DZMY,MY,DZ,NA,-23.963254083845257,11788841.251275005,NA,NA,Algeria,Malaysia,1,3
DZNZ,NZ,DZ,NA,-22.997261529561776,18278644.921743512,156.59282004870923,NA,Algeria,New Zealand,1,5
DZSG,SG,DZ,NA,-24.214954401439098,11006226.340637278,156.59282004870923,NA,Algeria,Singapore,1,3
DZTW,TW,DZ,NA,-24.459513842065395,11223271.84634352,123.05034102332374,NA,Algeria,"Taiwan, Province of China",1,3
BYEE,BY,EE,NA,-21.303050644912364,679340.9317461431,NA,0.8811625211732192,Estonia,Belarus,4,4
DZEE,DZ,EE,NA,-25.5900826107276,3875398.3217081022,NA,NA,Estonia,Algeria,4,1
EEEG,EG,EE,NA,-25.32182273563866,3575655.7393466476,NA,NA,Estonia,Egypt,4,1
EEID,ID,EE,NA,-25.638881165707847,10724964.97497639,NA,0.9397343318177765,Estonia,Indonesia,4,3
EEIL,IL,EE,NA,-24.275677419408055,3131149.977451911,NA,NA,Estonia,Israel,4,3
EEKR,KR,EE,NA,-23.882039841004172,7156487.534331615,NA,0.8834804314879201,Estonia,Republic of Korea,4,3
EEMY,MY,EE,NA,-24.461912031504816,9579581.776162993,NA,NA,Estonia,Malaysia,4,3
EEPK,PK,EE,NA,-25.43503972240021,4615142.281507911,NA,0.8764375501470981,Estonia,Pakistan,4,3
EESG,SG,EE,NA,-23.270584580306284,9192046.102843178,NA,0.9048765267005437,Estonia,Singapore,4,3
EETW,TW,EE,NA,-23.88276972643873,8024278.425876559,NA,0.8473745208166176,Estonia,"Taiwan, Province of China",4,3
EEZA,ZA,EE,NA,-26.447326904515158,9907434.680601347,NA,0.9048765267005437,Estonia,South Africa,4,1
EGKH,KH,EG,NA,-28.680994481222772,7895206.403801711,92.14664619411559,NA,Egypt,Cambodia,1,3
EGTH,TH,EG,NA,-23.685637191639998,7311273.385854358,138.43179218948518,NA,Egypt,Thailand,1,3
EGTW,TW,EG,NA,-23.534707193152475,8926274.5578171,123.05034102332374,NA,Egypt,"Taiwan, Province of China",1,3
BYES,BY,ES,NA,-22.93293147946542,2812872.3632136076,204.3991304513062,0.8257109744138361,Spain,Belarus,4,4
DKES,DK,ES,NA,-21.979997127808165,2055110.2332325794,216.47887685876148,0.8176874387091022,Spain,Denmark,4,4
ESFI,FI,ES,NA,-21.901809402805043,3307171.027645923,154.97591079724694,0.8430953017740929,Spain,Finland,4,4
ESSI,SI,ES,NA,-21.71304596795379,1699929.4208984503,159.87777932268634,0.8084157974502987,Spain,Slovenia,4,4
ESSK,SK,ES,NA,-21.174286688786427,2093379.338670585,NA,0.8118035125256308,Spain,Slovakia,4,4
AUFI,AU,FI,NA,-22.314490895377013,13426266.786084434,139.79488230792103,0.5828652937505572,Finland,Australia,4,5
EGFI,EG,FI,NA,-23.232952602600836,4128894.3557043164,83.39008607952832,NA,Finland,Egypt,4,1
FIJO,JO,FI,NA,-23.159573010535937,3739865.454542324,83.39008607952832,NA,Finland,Jordan,4,3
FIJP,JP,FI,NA,-22.615734394446967,7425716.523997589,161.0693616704586,0.8786663100650798,Finland,Japan,4,3
FINZ,NZ,FI,NA,-23.357147731413825,16849762.84449258,139.79488230792103,0.5828652937505572,Finland,New Zealand,4,5
FIOM,OM,FI,NA,-23.874828008623723,5310920.714340559,83.39008607952832,NA,Finland,Oman,4,3
FIPH,PH,FI,NA,-23.36124877033288,9009759.461157868,139.79488230792103,0.5828652937505572,Finland,Philippines,4,3
FIPK,PK,FI,NA,-23.96337346128604,4869087.430197925,80.89910568540374,0.852545243826335,Finland,Pakistan,4,3
FIQA,QA,FI,NA,-23.5955572607014,4659579.848665996,83.39008607952832,NA,Finland,Qatar,4,3
FISA,SA,FI,NA,-23.126872393646998,4556404.191842515,83.39008607952832,NA,Finland,Saudi Arabia,4,3
FISG,SG,FI,NA,-21.843870452420905,9289747.149164207,139.79488230792103,0.5828652937505572,Finland,Singapore,4,3
FITW,TW,FI,NA,-22.505809725317395,7869242.865919392,145.48428938994067,0.8854417402157438,Finland,"Taiwan, Province of China",4,3
FIZA,ZA,FI,NA,-22.67019070513773,10464032.134567715,139.79488230792103,0.5828652937505572,Finland,South Africa,4,1
GRKH,KH,GR,NA,-25.95525578104299,8513292.424727049,NA,0.8898992600517072,Greece,Cambodia,4,3
GRKZ,KZ,GR,NA,-20.851560662471616,3786351.920355914,NA,0.8996166532941071,Greece,Kazakhstan,4,3
GRMY,MY,GR,NA,-23.752257304385203,9886875.306981398,NA,NA,Greece,Malaysia,4,3
GRNZ,NZ,GR,NA,-23.68772767222469,17654785.47773854,NA,0.85557635731479,Greece,New Zealand,4,5
GROM,OM,GR,NA,-24.125847120730906,3888456.366130793,NA,NA,Greece,Oman,4,3
GRSG,SG,GR,NA,-22.721186761594314,9214113.96595834,NA,0.85557635731479,Greece,Singapore,4,3
GRTW,TW,GR,NA,-23.409626313034956,9091260.131932095,NA,0.8930195239368816,Greece,"Taiwan, Province of China",4,3
GRZA,ZA,GR,NA,-24.264061939844314,7692241.758880373,NA,0.85557635731479,Greece,South Africa,4,1
AEHR,AE,HR,NA,-23.234919078696542,4183271.2343119364,NA,NA,Croatia,United Arab Emirates,4,3
BHHR,BH,HR,NA,-24.894062114571156,3774264.108434644,NA,NA,Croatia,Bahrain,4,3
DZHR,DZ,HR,NA,-24.360765825784963,2207639.2132067224,NA,NA,Croatia,Algeria,4,1
HRID,ID,HR,NA,-25.176142948189877,11549262.102132918,NA,0.8676116608718908,Croatia,Indonesia,4,3
HRKH,KH,HR,NA,-26.00387628814709,8958155.14516882,NA,0.8922171703664081,Croatia,Cambodia,4,3
HRMY,MY,HR,NA,-23.923236898147312,10369145.397493022,NA,NA,Croatia,Malaysia,4,3
HRNZ,NZ,HR,NA,-24.6502239392807,18273916.65637725,NA,0.7687438709102256,Croatia,New Zealand,4,5
HROM,OM,HR,NA,-26.001355730088253,4637434.066558015,NA,NA,Croatia,Oman,4,3
HRPH,PH,HR,NA,-25.813396942910998,10245770.98068245,NA,0.7687438709102256,Croatia,Philippines,4,3
HRPK,PK,HR,NA,-25.132914871141423,4990912.26920008,NA,0.8446108585183203,Croatia,Pakistan,4,3
HRSG,SG,HR,NA,-23.994141698273868,9777449.733760756,NA,0.7687438709102256,Croatia,Singapore,4,3
HRTH,TH,HR,NA,-24.301621622641395,8414913.466965389,NA,0.8854417402157438,Croatia,Thailand,4,3
HRTW,TW,HR,NA,-23.460566259314756,9275195.314751716,NA,0.8915931175893733,Croatia,"Taiwan, Province of China",4,3
HRVN,VN,HR,NA,-23.91507870005715,8929931.43172621,NA,0.892841223143443,Croatia,Viet Nam,4,3
HRZA,ZA,HR,NA,-23.922683992633512,8434882.651800651,NA,0.7687438709102256,Croatia,South Africa,4,1
BHHU,BH,HU,NA,-24.742167755695966,3553616.8450127277,170.62496313754698,NA,Hungary,Bahrain,4,3
HUID,ID,HU,NA,-24.50117079448248,11184257.07575067,213.97201473948292,0.882767228314166,Hungary,Indonesia,4,3
HUMA,MA,HU,NA,-23.52264877518481,2699881.8172473027,170.62496313754698,NA,Hungary,Morocco,4,1
HUMY,MY,HU,NA,-22.613917809603528,10004842.400103366,NA,NA,Hungary,Malaysia,4,3
HUOM,OM,HU,NA,-25.070052841405218,4407531.662636832,170.62496313754698,NA,Hungary,Oman,4,3
HUPH,PH,HU,NA,-23.42386227834531,9850622.559715798,196.02334345368018,0.8892752072746724,Hungary,Philippines,4,3
HUSA,SA,HU,NA,-24.635061956652518,3297925.9236712498,170.62496313754698,NA,Hungary,Saudi Arabia,4,3
HUTW,TW,HU,NA,-22.38687178591449,8873556.078953981,202.33828843803542,0.8947133814745476,Hungary,"Taiwan, Province of China",4,3
AEIE,AE,IE,NA,-22.530703508804926,6049346.046855939,156.59282004870923,NA,Ireland,United Arab Emirates,4,3
BAIE,BA,IE,NA,-24.04967097947237,2119708.313350314,NA,0.7687438709102256,Ireland,Bosnia and Herzegovina,4,4
BHIE,BH,IE,NA,-23.550296584515753,5649324.435983326,156.59282004870923,NA,Ireland,Bahrain,4,3
BYIE,BY,IE,NA,-23.720963279129247,2386189.6420188476,194.1888537781997,0.8062761879290362,Ireland,Belarus,4,4
